UserId,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,UserSegment
77414,98,64,88,4,5,4,13,Champions
77416,88,77,316,4,5,5,14,Champions
77429,2816,5,7,1,1,1,3,Lost
77468,1,135,676,5,5,5,15,Champions
77481,12,92,481,5,5,5,15,Champions
77527,233,7,11,3,2,1,6,Casual Users
77687,4108,10,10,1,2,1,4,Lost
77791,746,21,93,2,3,4,9,Casual Users
77857,168,13,18,3,3,2,8,Loyal Users
78154,94,65,105,4,5,4,13,Champions
78199,11,99,227,5,5,5,15,Champions
65772,56,12,72,5,3,4,12,Loyal Users
65801,395,12,32,3,3,3,9,Loyal Users
66066,505,7,10,2,2,1,5,Lost
66110,654,12,14,2,3,1,6,Casual Users
66215,149,14,15,4,3,1,8,Loyal Users
66265,1869,8,16,1,2,2,5,Lost
66402,82,31,82,4,4,4,12,Champions
66458,52,78,341,5,5,5,15,Champions
66567,52,126,177,5,5,5,15,Champions
66855,1689,29,52,1,4,3,8,At Risk
66930,9,17,63,5,3,4,12,Loyal Users
67168,978,14,45,2,3,3,8,Casual Users
67289,139,69,109,4,5,4,13,Champions
67362,228,25,36,3,4,3,10,Loyal Users
67637,3255,5,8,1,1,1,3,Lost
67874,367,10,13,3,2,1,6,Casual Users
67913,15,77,147,5,5,5,15,Champions
68186,73,48,176,4,5,5,14,Champions
68628,133,83,150,4,5,5,14,Champions
68650,2226,5,17,1,1,2,4,Lost
68881,2493,5,5,1,1,1,3,Lost
69154,2,53,145,5,5,4,14,Champions
69453,399,5,12,3,1,1,5,Casual Users
69979,1149,21,43,2,3,3,8,Casual Users
70093,1009,19,42,2,3,3,8,Casual Users
70474,1121,5,11,2,1,1,4,Lost
70676,683,21,113,2,3,4,9,Casual Users
70780,407,24,94,3,4,4,11,Loyal Users
71913,72,12,42,4,3,3,10,Loyal Users
72314,7,100,416,5,5,5,15,Champions
73145,24,57,109,5,5,4,14,Champions
73248,356,8,21,3,2,2,7,Casual Users
73375,334,16,49,3,3,3,9,Loyal Users
73505,934,10,21,2,2,2,6,Lost
73507,259,26,199,3,4,5,12,Loyal Users
73765,318,7,54,3,2,3,8,Casual Users
73940,5420,8,11,1,2,1,4,Lost
73970,107,34,89,4,4,4,12,Champions
74054,188,53,191,3,5,5,13,Loyal Users
74488,4866,8,30,1,2,2,5,Lost
74823,128,31,61,4,4,3,11,Loyal Users
74943,4,115,223,5,5,5,15,Champions
75010,74,32,78,4,4,4,12,Champions
75025,1155,13,19,2,3,2,7,Casual Users
75181,5027,8,12,1,2,1,4,Lost
75839,125,22,84,4,4,4,12,Champions
75955,270,5,8,3,1,1,5,Casual Users
76120,2689,25,34,1,4,3,8,At Risk
76670,133,39,111,4,4,4,12,Champions
76791,4466,6,17,1,1,2,4,Lost
77327,655,5,33,2,1,3,6,Lost
78004,5,29,109,5,4,4,13,Champions
78112,120,75,143,4,5,4,13,Champions
65462,5,28,62,5,4,3,12,Loyal Users
65493,266,38,62,3,4,3,10,Loyal Users
65591,453,18,42,3,3,3,9,Loyal Users
65624,109,13,20,4,3,2,9,Loyal Users
65703,134,19,87,4,3,4,11,Loyal Users
65747,93,5,7,4,1,1,6,Promising
66072,1233,10,13,2,2,1,5,Lost
66453,164,10,34,4,2,3,9,Promising
66945,3759,5,5,1,1,1,3,Lost
67275,390,9,32,3,2,3,8,Casual Users
67493,123,40,68,4,4,4,12,Champions
67528,277,15,30,3,3,2,8,Loyal Users
67735,413,12,40,3,3,3,9,Loyal Users
67812,61,107,301,5,5,5,15,Champions
68004,254,74,341,3,5,5,13,Loyal Users
68036,1696,12,17,1,3,2,6,Casual Users
68285,2429,5,33,1,1,3,5,Lost
68395,47,59,233,5,5,5,15,Champions
68551,48,30,218,5,4,5,14,Champions
68671,167,16,104,3,3,4,10,Loyal Users
68788,186,6,22,3,1,2,6,Casual Users
68841,128,17,33,4,3,3,10,Loyal Users
69850,21,139,406,5,5,5,15,Champions
70139,422,20,95,3,3,4,10,Loyal Users
70151,57,62,187,5,5,5,15,Champions
70251,146,5,6,4,1,1,6,Promising
70591,705,7,13,2,2,1,5,Lost
70728,3227,5,5,1,1,1,3,Lost
71135,396,13,23,3,3,2,8,Loyal Users
71386,391,18,21,3,3,2,8,Loyal Users
71447,1483,15,42,1,3,3,7,Casual Users
71464,64,63,408,5,5,5,15,Champions
71557,2430,5,6,1,1,1,3,Lost
71561,773,6,23,2,1,2,5,Lost
71598,273,29,137,3,4,4,11,Loyal Users
72043,957,6,16,2,1,2,5,Lost
72313,2232,17,33,1,3,3,7,Casual Users
72565,25,47,274,5,5,5,15,Champions
72616,404,14,108,3,3,4,10,Loyal Users
72806,122,81,221,4,5,5,14,Champions
72812,827,24,58,2,4,3,9,At Risk
72909,1007,30,58,2,4,3,9,At Risk
72997,42,46,109,5,5,4,14,Champions
73288,39,7,20,5,2,2,9,Promising
73292,1944,6,8,1,1,1,3,Lost
73444,413,14,20,3,3,2,8,Loyal Users
73599,315,58,231,3,5,5,13,Loyal Users
73755,3284,6,36,1,1,3,5,Lost
74024,22,47,89,5,5,4,14,Champions
74133,2990,6,11,1,1,1,3,Lost
74339,2860,8,30,1,2,2,5,Lost
74434,45,8,86,5,2,4,11,Promising
74520,3250,5,12,1,1,1,3,Lost
74636,20,7,23,5,2,2,9,Promising
75065,113,109,412,4,5,5,14,Champions
75686,1713,7,10,1,2,1,4,Lost
75840,3,28,40,5,4,3,12,Loyal Users
76008,3,46,188,5,5,5,15,Champions
76161,266,15,94,3,3,4,10,Loyal Users
76231,653,27,78,2,4,4,10,At Risk
76585,135,50,86,4,5,4,13,Champions
76661,75,51,227,4,5,5,14,Champions
76774,6,5,11,5,1,1,7,Promising
77258,3168,8,14,1,2,1,4,Lost
77575,389,23,27,3,4,2,9,Loyal Users
77768,2,26,65,5,4,4,13,Champions
77942,184,8,15,3,2,1,6,Casual Users
78126,438,27,38,3,4,3,10,Loyal Users
78136,5875,14,54,1,3,3,7,Casual Users
65450,776,8,82,2,2,4,8,Lost
65623,5575,6,14,1,1,1,3,Lost
65969,119,35,72,4,4,4,12,Champions
66071,21,9,26,5,2,2,9,Promising
66170,144,11,36,4,2,3,9,Promising
66172,425,15,96,3,3,4,10,Loyal Users
66325,1568,6,8,1,1,1,3,Lost
66450,75,49,151,4,5,5,14,Champions
67705,3393,6,14,1,1,1,3,Lost
67804,438,12,21,3,3,2,8,Loyal Users
68182,80,85,175,4,5,5,14,Champions
68326,96,82,397,4,5,5,14,Champions
68542,522,7,10,2,2,1,5,Lost
68560,2849,7,10,1,2,1,4,Lost
69120,5473,10,10,1,2,1,4,Lost
69144,39,43,167,5,4,5,14,Champions
69230,246,19,47,3,3,3,9,Loyal Users
69259,2710,15,17,1,3,2,6,Casual Users
69320,20,107,300,5,5,5,15,Champions
69647,1098,38,100,2,4,4,10,At Risk
69804,127,9,71,4,2,4,10,Promising
70134,434,22,110,3,4,4,11,Loyal Users
70236,154,7,23,4,2,2,8,Promising
70412,349,21,35,3,3,3,9,Loyal Users
70557,1878,7,15,1,2,1,4,Lost
70577,3246,5,5,1,1,1,3,Lost
70622,44,47,70,5,5,4,14,Champions
70946,863,7,7,2,2,1,5,Lost
71163,419,101,325,3,5,5,13,Loyal Users
71748,92,32,67,4,4,4,12,Champions
72305,1725,39,94,1,4,4,9,At Risk
72335,22,105,369,5,5,5,15,Champions
72412,455,51,122,3,5,4,12,Loyal Users
73522,1486,6,11,1,1,1,3,Lost
73700,2663,31,89,1,4,4,9,At Risk
73712,137,24,46,4,4,3,11,Loyal Users
73834,2749,16,47,1,3,3,7,Casual Users
73978,2418,13,27,1,3,2,6,Casual Users
73984,444,8,68,3,2,4,9,Casual Users
74106,547,18,31,2,3,2,7,Casual Users
74136,57,8,30,5,2,2,9,Promising
74146,3739,5,13,1,1,1,3,Lost
74315,1008,31,109,2,4,4,10,At Risk
74649,167,39,69,3,4,4,11,Loyal Users
74818,15,24,84,5,4,4,13,Champions
74846,696,12,52,2,3,3,8,Casual Users
75072,11,77,174,5,5,5,15,Champions
75143,263,127,196,3,5,5,13,Loyal Users
75154,138,16,86,4,3,4,11,Loyal Users
75497,4866,6,35,1,1,3,5,Lost
75544,402,25,62,3,4,3,10,Loyal Users
75936,75,62,389,4,5,5,14,Champions
76048,112,38,79,4,4,4,12,Champions
76079,117,34,75,4,4,4,12,Champions
76185,356,35,90,3,4,4,11,Loyal Users
76333,63,139,276,5,5,5,15,Champions
76663,269,45,110,3,4,4,11,Loyal Users
76822,409,13,24,3,3,2,8,Loyal Users
76875,195,26,161,3,4,5,12,Loyal Users
77003,0,11,19,5,2,2,9,Promising
77275,7,147,505,5,5,5,15,Champions
77476,140,48,138,4,5,4,13,Champions
77606,928,49,173,2,5,5,12,At Risk
77697,2,45,168,5,4,5,14,Champions
78205,121,58,151,4,5,5,14,Champions
65614,2974,6,9,1,1,1,3,Lost
65757,456,26,45,3,4,3,10,Loyal Users
65805,241,10,14,3,2,1,6,Casual Users
66097,2440,7,16,1,2,2,5,Lost
66114,1403,28,41,1,4,3,8,At Risk
66133,2944,5,6,1,1,1,3,Lost
66189,2969,6,32,1,1,3,5,Lost
66206,1347,30,129,1,4,4,9,At Risk
66299,64,22,98,5,4,4,13,Champions
66394,113,38,164,4,4,5,13,Champions
66581,302,13,26,3,3,2,8,Loyal Users
66969,226,117,305,3,5,5,13,Loyal Users
67260,118,11,21,4,2,2,8,Promising
67405,159,40,71,4,4,4,12,Champions
67529,0,68,270,5,5,5,15,Champions
68390,24,61,373,5,5,5,15,Champions
68441,456,6,13,3,1,1,5,Casual Users
68474,52,18,123,5,3,4,12,Loyal Users
68832,83,73,363,4,5,5,14,Champions
69285,136,13,23,4,3,2,9,Loyal Users
69417,161,26,126,4,4,4,12,Champions
69424,2622,7,40,1,2,3,6,Lost
69805,446,26,201,3,4,5,12,Loyal Users
69906,1144,8,15,2,2,1,5,Lost
69947,1099,5,8,2,1,1,4,Lost
70072,1996,6,20,1,1,2,4,Lost
70238,29,23,38,5,4,3,12,Loyal Users
70789,137,63,251,4,5,5,14,Champions
70821,12,39,91,5,4,4,13,Champions
70967,268,25,34,3,4,3,10,Loyal Users
70978,1141,5,32,2,1,3,6,Lost
70995,422,6,9,3,1,1,5,Casual Users
71067,1115,5,17,2,1,2,5,Lost
71228,4569,5,7,1,1,1,3,Lost
71515,420,10,15,3,2,1,6,Casual Users
71517,121,10,11,4,2,1,7,Promising
71545,14,13,39,5,3,3,11,Loyal Users
71686,1168,9,29,2,2,2,6,Lost
71814,141,176,215,4,5,5,14,Champions
71980,677,6,23,2,1,2,5,Lost
72260,850,9,22,2,2,2,6,Lost
72496,80,57,147,4,5,5,14,Champions
72513,24,38,270,5,4,5,14,Champions
72743,92,43,167,4,4,5,13,Champions
72773,67,112,454,5,5,5,15,Champions
72864,192,38,153,3,4,5,12,Loyal Users
73393,1415,8,11,1,2,1,4,Lost
73929,66,74,160,5,5,5,15,Champions
74103,791,5,33,2,1,3,6,Lost
74751,28,83,299,5,5,5,15,Champions
74861,979,5,17,2,1,2,5,Lost
75562,2540,5,25,1,1,2,4,Lost
75588,3525,8,31,1,2,2,5,Lost
75814,113,36,104,4,4,4,12,Champions
75917,247,19,43,3,3,3,9,Loyal Users
76140,1,150,628,5,5,5,15,Champions
76146,38,61,342,5,5,5,15,Champions
76193,248,10,19,3,2,2,7,Casual Users
76348,95,115,759,4,5,5,14,Champions
76683,846,20,21,2,3,2,7,Casual Users
77217,1431,8,13,1,2,1,4,Lost
77324,5,49,63,5,5,4,14,Champions
77485,61,172,921,5,5,5,15,Champions
77724,967,12,29,2,3,2,7,Casual Users
77819,145,21,28,4,3,2,9,Loyal Users
77849,442,25,61,3,4,3,10,Loyal Users
65554,283,25,36,3,4,3,10,Loyal Users
65852,119,23,151,4,4,5,13,Champions
65870,3997,6,9,1,1,1,3,Lost
65990,1509,12,88,1,3,4,8,Casual Users
65994,4079,5,7,1,1,1,3,Lost
66168,38,28,76,5,4,4,13,Champions
66602,130,40,93,4,4,4,12,Champions
67067,411,7,15,3,2,1,6,Casual Users
67130,243,10,23,3,2,2,7,Casual Users
67709,169,32,123,3,4,4,11,Loyal Users
67825,1,21,128,5,3,4,12,Loyal Users
67827,2121,9,42,1,2,3,6,Lost
67925,127,17,40,4,3,3,10,Loyal Users
67948,753,11,38,2,2,3,7,Lost
68041,419,15,27,3,3,2,8,Loyal Users
68598,3218,5,48,1,1,3,5,Lost
69082,713,7,15,2,2,1,5,Lost
69292,837,12,42,2,3,3,8,Casual Users
69356,90,14,17,4,3,2,9,Loyal Users
69553,33,20,106,5,3,4,12,Loyal Users
69651,31,170,351,5,5,5,15,Champions
69810,3197,14,55,1,3,3,7,Casual Users
69858,437,32,88,3,4,4,11,Loyal Users
70196,92,12,36,4,3,3,10,Loyal Users
70245,146,41,174,4,4,5,13,Champions
70416,1110,25,127,2,4,4,10,At Risk
70572,5475,8,29,1,2,2,5,Lost
70709,177,18,205,3,3,5,11,Loyal Users
70748,224,120,264,3,5,5,13,Loyal Users
70800,3123,6,7,1,1,1,3,Lost
70874,3365,9,38,1,2,3,6,Lost
70876,15,23,80,5,4,4,13,Champions
71372,828,8,15,2,2,1,5,Lost
71502,2,123,328,5,5,5,15,Champions
71511,136,24,68,4,4,4,12,Champions
71811,4828,10,10,1,2,1,4,Lost
71815,152,45,133,4,4,4,12,Champions
72368,2,49,69,5,5,4,14,Champions
72575,248,12,38,3,3,3,9,Loyal Users
72898,215,34,144,3,4,4,11,Loyal Users
72982,944,22,84,2,4,4,10,At Risk
73400,170,47,111,3,5,4,12,Loyal Users
73622,158,15,31,4,3,2,9,Loyal Users
73649,93,75,111,4,5,4,13,Champions
73688,314,48,266,3,5,5,13,Loyal Users
73876,91,42,128,4,4,4,12,Champions
74036,32,118,433,5,5,5,15,Champions
74161,3,149,271,5,5,5,15,Champions
74192,461,5,13,3,1,1,5,Casual Users
74659,119,6,10,4,1,1,6,Promising
74712,716,8,11,2,2,1,5,Lost
74983,18,39,101,5,4,4,13,Champions
75954,101,29,299,4,4,5,13,Champions
76444,1103,7,8,2,2,1,5,Lost
77042,1197,15,88,2,3,4,9,Casual Users
77238,107,43,181,4,4,5,13,Champions
77279,2605,12,28,1,3,2,6,Casual Users
77392,1017,25,99,2,4,4,10,At Risk
77759,1590,9,33,1,2,3,6,Lost
78005,101,27,102,4,4,4,12,Champions
78028,3,37,101,5,4,4,13,Champions
65524,128,5,16,4,1,2,7,Promising
65548,4279,8,14,1,2,1,4,Lost
66083,817,11,24,2,2,2,6,Lost
66598,149,26,46,4,4,3,11,Loyal Users
66675,136,70,124,4,5,4,13,Champions
66767,115,24,40,4,4,3,11,Loyal Users
67153,101,103,137,4,5,4,13,Champions
67561,1206,5,5,2,1,1,4,Lost
67815,34,45,142,5,4,4,13,Champions
68595,123,79,153,4,5,5,14,Champions
69111,1510,11,41,1,2,3,6,Lost
69685,1692,36,73,1,4,4,9,At Risk
70032,120,18,27,4,3,2,9,Loyal Users
70087,2172,5,5,1,1,1,3,Lost
70253,2580,10,10,1,2,1,4,Lost
70317,4973,6,14,1,1,1,3,Lost
70345,197,64,143,3,5,4,12,Loyal Users
70762,695,15,23,2,3,2,7,Casual Users
70910,444,9,39,3,2,3,8,Casual Users
71430,163,33,56,4,4,3,11,Loyal Users
71702,4838,5,9,1,1,1,3,Lost
71842,2545,13,17,1,3,2,6,Casual Users
72015,3152,5,90,1,1,4,6,Lost
72079,591,19,49,2,3,3,8,Casual Users
72083,1753,35,90,1,4,4,9,At Risk
72242,20,111,823,5,5,5,15,Champions
72409,531,38,177,2,4,5,11,At Risk
72420,844,32,81,2,4,4,10,At Risk
72696,836,6,8,2,1,1,4,Lost
72708,85,29,65,4,4,4,12,Champions
72870,85,105,217,4,5,5,14,Champions
72976,414,15,57,3,3,3,9,Loyal Users
73142,1435,5,10,1,1,1,3,Lost
73165,142,16,85,4,3,4,11,Loyal Users
73316,2119,5,16,1,1,2,4,Lost
73366,422,19,69,3,3,4,10,Loyal Users
73475,370,29,130,3,4,4,11,Loyal Users
73836,975,8,17,2,2,2,6,Lost
74005,517,13,48,2,3,3,8,Casual Users
74164,2452,5,8,1,1,1,3,Lost
74326,48,138,491,5,5,5,15,Champions
74478,108,19,55,4,3,3,10,Loyal Users
74513,292,42,155,3,4,5,12,Loyal Users
74594,583,55,75,2,5,4,11,At Risk
74737,253,52,169,3,5,5,13,Loyal Users
74759,35,8,10,5,2,1,8,Promising
74987,416,36,94,3,4,4,11,Loyal Users
75033,248,10,20,3,2,2,7,Casual Users
75198,134,185,642,4,5,5,14,Champions
75247,448,14,61,3,3,3,9,Loyal Users
75573,158,17,24,4,3,2,9,Loyal Users
75876,33,49,62,5,5,3,13,Loyal Users
75938,4005,13,53,1,3,3,7,Casual Users
76215,155,7,12,4,2,1,7,Promising
76677,170,30,237,3,4,5,12,Loyal Users
76707,3145,6,9,1,1,1,3,Lost
76798,125,21,79,4,3,4,11,Loyal Users
77050,11,16,39,5,3,3,11,Loyal Users
77153,295,13,32,3,3,3,9,Loyal Users
77297,113,167,241,4,5,5,14,Champions
77733,3396,10,19,1,2,2,5,Lost
77933,535,9,76,2,2,4,8,Lost
77934,579,5,13,2,1,1,4,Lost
77936,117,26,53,4,4,3,11,Loyal Users
78231,3,152,348,5,5,5,15,Champions
78246,137,48,173,4,5,5,14,Champions
65474,155,85,143,4,5,4,13,Champions
65606,420,8,49,3,2,3,8,Casual Users
65640,3685,13,32,1,3,3,7,Casual Users
65698,1140,37,66,2,4,4,10,At Risk
65719,1378,9,11,1,2,1,4,Lost
66002,422,18,46,3,3,3,9,Loyal Users
66032,998,7,24,2,2,2,6,Lost
66642,213,43,108,3,4,4,11,Loyal Users
66764,3470,9,11,1,2,1,4,Lost
67037,104,114,306,4,5,5,14,Champions
67052,132,10,33,4,2,3,9,Promising
67262,220,31,102,3,4,4,11,Loyal Users
67418,5480,14,31,1,3,2,6,Casual Users
67832,76,112,399,4,5,5,14,Champions
68223,230,14,60,3,3,3,9,Loyal Users
68276,200,9,20,3,2,2,7,Casual Users
68425,2557,12,51,1,3,3,7,Casual Users
68603,7,33,141,5,4,4,13,Champions
68695,1246,6,33,2,1,3,6,Lost
68806,1630,5,7,1,1,1,3,Lost
68986,12,30,60,5,4,3,12,Loyal Users
69164,581,16,19,2,3,2,7,Casual Users
69305,3304,12,25,1,3,2,6,Casual Users
69447,1691,19,105,1,3,4,8,Casual Users
69648,67,102,337,5,5,5,15,Champions
69932,2326,6,67,1,1,4,6,Lost
70194,55,28,40,5,4,3,12,Loyal Users
70258,257,20,166,3,3,5,11,Loyal Users
70459,687,15,27,2,3,2,7,Casual Users
70607,587,6,9,2,1,1,4,Lost
70999,226,20,120,3,3,4,10,Loyal Users
71037,84,35,62,4,4,3,11,Loyal Users
71184,130,33,87,4,4,4,12,Champions
72631,3709,5,8,1,1,1,3,Lost
73074,1178,9,65,2,2,4,8,Lost
73144,1588,6,6,1,1,1,3,Lost
73204,84,36,135,4,4,4,12,Champions
73218,3594,5,5,1,1,1,3,Lost
74254,1575,7,13,1,2,1,4,Lost
74260,130,48,79,4,5,4,13,Champions
74677,478,5,6,2,1,1,4,Lost
75402,418,9,28,3,2,2,7,Casual Users
75489,2647,6,6,1,1,1,3,Lost
75628,5300,12,20,1,3,2,6,Casual Users
76037,1738,9,32,1,2,3,6,Lost
76043,415,5,8,3,1,1,5,Casual Users
76322,100,42,181,4,4,5,13,Champions
76346,4,26,82,5,4,4,13,Champions
76697,1759,5,17,1,1,2,4,Lost
76887,62,113,775,5,5,5,15,Champions
77135,701,15,55,2,3,3,8,Casual Users
77283,845,43,97,2,4,4,10,At Risk
77370,420,19,49,3,3,3,9,Loyal Users
77406,3673,27,220,1,4,5,10,At Risk
77474,29,113,155,5,5,5,15,Champions
77561,99,7,74,4,2,4,10,Promising
77814,35,113,569,5,5,5,15,Champions
77873,2,124,308,5,5,5,15,Champions
77911,109,19,56,4,3,3,10,Loyal Users
65582,1465,11,40,1,2,3,6,Lost
65613,140,23,85,4,4,4,12,Champions
65652,379,65,347,3,5,5,13,Loyal Users
65739,5961,6,16,1,1,2,4,Lost
66016,75,22,35,4,4,3,11,Loyal Users
66719,282,6,11,3,1,1,5,Casual Users
66749,130,17,85,4,3,4,11,Loyal Users
66999,695,8,16,2,2,2,6,Lost
67430,1702,6,10,1,1,1,3,Lost
67829,133,13,15,4,3,1,8,Loyal Users
68137,402,11,38,3,2,3,8,Casual Users
68291,299,7,49,3,2,3,8,Casual Users
68514,396,6,7,3,1,1,5,Casual Users
68636,2729,107,623,1,5,5,11,At Risk
68878,280,7,38,3,2,3,8,Casual Users
69015,1302,39,65,1,4,4,9,At Risk
69535,101,32,146,4,4,4,12,Champions
69618,2636,5,27,1,1,2,4,Lost
69786,590,5,6,2,1,1,4,Lost
69961,581,6,11,2,1,1,4,Lost
70054,493,28,273,2,4,5,11,At Risk
70171,126,24,47,4,4,3,11,Loyal Users
70513,703,5,15,2,1,1,4,Lost
71034,45,15,51,5,3,3,11,Loyal Users
71181,111,51,167,4,5,5,14,Champions
71271,2120,42,246,1,4,5,10,At Risk
71297,451,6,30,3,1,2,6,Casual Users
71595,1061,18,40,2,3,3,8,Casual Users
71799,112,41,67,4,4,4,12,Champions
72175,1081,14,52,2,3,3,8,Casual Users
72231,145,30,119,4,4,4,12,Champions
72481,1292,38,73,1,4,4,9,At Risk
72499,1875,6,14,1,1,1,3,Lost
72623,4,28,57,5,4,3,12,Loyal Users
72660,1135,6,11,2,1,1,4,Lost
73038,5,181,316,5,5,5,15,Champions
73191,33,111,281,5,5,5,15,Champions
73265,34,120,448,5,5,5,15,Champions
74008,120,7,21,4,2,2,8,Promising
74263,417,8,10,3,2,1,6,Casual Users
74270,76,52,284,4,5,5,14,Champions
74746,103,5,5,4,1,1,6,Promising
75429,1660,9,21,1,2,2,5,Lost
75618,531,20,52,2,3,3,8,Casual Users
75826,1039,28,53,2,4,3,9,At Risk
75906,287,5,8,3,1,1,5,Casual Users
76004,298,12,74,3,3,4,10,Loyal Users
76017,4,28,113,5,4,4,13,Champions
76315,877,18,24,2,3,2,7,Casual Users
76320,96,31,70,4,4,4,12,Champions
76730,24,77,588,5,5,5,15,Champions
76878,2260,11,42,1,2,3,6,Lost
76910,2972,9,17,1,2,2,5,Lost
76993,20,171,301,5,5,5,15,Champions
77446,974,5,7,2,1,1,4,Lost
77486,411,13,30,3,3,2,8,Loyal Users
77500,146,12,61,4,3,3,10,Loyal Users
77648,1150,11,33,2,2,3,7,Lost
77715,1818,10,42,1,2,3,6,Lost
77781,2990,12,12,1,3,1,5,Casual Users
78090,15,9,11,5,2,1,8,Promising
78096,6,19,82,5,3,4,12,Loyal Users
78241,27,42,224,5,4,5,14,Champions
65506,127,19,49,4,3,3,10,Loyal Users
65515,5256,6,6,1,1,1,3,Lost
66321,80,25,39,4,4,3,11,Loyal Users
66545,1369,10,24,1,2,2,5,Lost
66549,836,9,11,2,2,1,5,Lost
66614,560,19,30,2,3,2,7,Casual Users
66684,408,19,38,3,3,3,9,Loyal Users
66765,1680,34,62,1,4,3,8,At Risk
67242,118,31,157,4,4,5,13,Champions
67292,2,181,252,5,5,5,15,Champions
67332,844,9,21,2,2,2,6,Lost
67537,2134,27,94,1,4,4,9,At Risk
67576,313,56,80,3,5,4,12,Loyal Users
67634,63,57,256,5,5,5,15,Champions
68055,9,10,89,5,2,4,11,Promising
68251,526,8,8,2,2,1,5,Lost
68338,103,61,142,4,5,4,13,Champions
68346,44,14,67,5,3,4,12,Loyal Users
68583,213,21,77,3,3,4,10,Loyal Users
68655,382,71,428,3,5,5,13,Loyal Users
68677,42,65,339,5,5,5,15,Champions
68768,100,70,190,4,5,5,14,Champions
69054,3661,9,98,1,2,4,7,Lost
69078,936,11,16,2,2,2,6,Lost
69170,4567,5,28,1,1,2,4,Lost
69175,1286,6,9,1,1,1,3,Lost
69383,22,78,236,5,5,5,15,Champions
69398,227,26,105,3,4,4,11,Loyal Users
69470,149,169,263,4,5,5,14,Champions
69532,1518,11,14,1,2,1,4,Lost
70300,491,15,50,2,3,3,8,Casual Users
70795,1383,6,6,1,1,1,3,Lost
71256,123,11,15,4,2,1,7,Promising
71294,15,109,331,5,5,5,15,Champions
71547,119,34,54,4,4,3,11,Loyal Users
71664,505,42,199,2,4,5,11,At Risk
71740,135,14,59,4,3,3,10,Loyal Users
71918,65,11,102,5,2,4,11,Promising
71920,736,9,15,2,2,1,5,Lost
71936,3182,8,11,1,2,1,4,Lost
71943,2369,12,62,1,3,3,7,Casual Users
71963,41,5,46,5,1,3,9,Promising
72415,9,191,362,5,5,5,15,Champions
72452,280,50,102,3,5,4,12,Loyal Users
73304,502,8,9,2,2,1,5,Lost
73458,110,122,386,4,5,5,14,Champions
73546,635,15,53,2,3,3,8,Casual Users
73808,124,30,62,4,4,3,11,Loyal Users
74015,587,6,6,2,1,1,4,Lost
74165,5029,6,11,1,1,1,3,Lost
74571,39,8,9,5,2,1,8,Promising
75483,2,48,146,5,5,4,14,Champions
75557,727,12,26,2,3,2,7,Casual Users
75677,129,31,138,4,4,4,12,Champions
76566,158,12,63,4,3,4,11,Loyal Users
76580,2269,5,6,1,1,1,3,Lost
76929,3113,19,26,1,3,2,6,Casual Users
77133,1349,6,16,1,1,2,4,Lost
77285,2440,7,9,1,2,1,4,Lost
77367,1445,8,9,1,2,1,4,Lost
77544,237,14,23,3,3,2,8,Loyal Users
77718,3126,6,12,1,1,1,3,Lost
77834,5360,7,7,1,2,1,4,Lost
77842,184,9,21,3,2,2,7,Casual Users
65448,528,8,10,2,2,1,5,Lost
65597,284,7,11,3,2,1,6,Casual Users
65759,583,9,10,2,2,1,5,Lost
65799,528,9,20,2,2,2,6,Lost
65849,3665,6,14,1,1,1,3,Lost
66000,4504,5,5,1,1,1,3,Lost
66099,2504,11,40,1,2,3,6,Lost
66655,19,70,95,5,5,4,14,Champions
67530,1004,14,34,2,3,3,8,Casual Users
67724,1,187,323,5,5,5,15,Champions
67796,543,8,17,2,2,2,6,Lost
68490,3,8,53,5,2,3,10,Promising
68763,110,32,60,4,4,3,11,Loyal Users
68814,907,13,18,2,3,2,7,Casual Users
69444,70,110,273,4,5,5,14,Champions
69574,18,34,50,5,4,3,12,Loyal Users
69709,19,33,56,5,4,3,12,Loyal Users
70201,1118,5,20,2,1,2,5,Lost
70302,4252,11,53,1,2,3,6,Lost
70356,147,9,32,4,2,3,9,Promising
70367,319,8,17,3,2,2,7,Casual Users
70700,71,64,296,4,5,5,14,Champions
70958,177,32,47,3,4,3,10,Loyal Users
70972,15,55,129,5,5,4,14,Champions
71053,69,86,200,5,5,5,15,Champions
71127,655,19,151,2,3,5,10,Casual Users
71133,132,10,12,4,2,1,7,Promising
71331,244,47,87,3,5,4,12,Loyal Users
71375,307,34,168,3,4,5,12,Loyal Users
71741,499,18,67,2,3,4,9,Casual Users
72000,945,21,98,2,3,4,9,Casual Users
72002,132,6,11,4,1,1,6,Promising
72033,291,11,23,3,2,2,7,Casual Users
72759,365,53,258,3,5,5,13,Loyal Users
73356,1807,17,116,1,3,4,8,Casual Users
73399,40,16,75,5,3,4,12,Loyal Users
73587,1464,9,17,1,2,2,5,Lost
73651,40,6,8,5,1,1,7,Promising
73930,121,43,62,4,4,3,11,Loyal Users
74259,68,18,71,5,3,4,12,Loyal Users
75449,425,5,35,3,1,3,7,Casual Users
75572,2270,7,38,1,2,3,6,Lost
75672,965,5,8,2,1,1,4,Lost
75689,3,126,551,5,5,5,15,Champions
75704,1365,10,24,1,2,2,5,Lost
75941,548,7,21,2,2,2,6,Lost
76618,1294,12,17,1,3,2,6,Casual Users
76731,429,13,28,3,3,2,8,Loyal Users
